id,gender,age,education,work_experience,H_self,E_self,A_self,C_self,g_level,question_type,content,question_content
629534afc0924e49e1464589,1,36.0,5,12.0,3.25,2.8125,2.875,3.6875,3,q2,"Generally, I am a very kind person. I think that's what my friends would describe me, including my best friend. I am a kind and sincere person. We seek her to help others and to help them with their problems in life and different issues with their personal or professional lives, as well as I'm also a good listener. And I am more like a Malo type of person. So I mean, that is how my best friend would describe me. And my best friend would also like might discuss a bit stubbornness at times. But overall, those are the things that I tend to be more like a genuine person. So I think that's what my best friend would describe me as.",general
629534afc0924e49e1464589,1,36.0,5,12.0,3.25,2.8125,2.875,3.6875,3,q3,"There have been multiple situations. Generally, I mean, there were multiple factors that I had in my professional life where I made decisions that affected my status and money. So due to being more like a cooperative person, I was not too aggressive about pursuing many goals. Like I was more satisfied with the offers and compensation. But for like professional decision, I tend to be like more focused on the long-term instead of like switching jobs or careers. So I usually take it slow and generally I am more thoughtful about this and that is because of my personality. So I mean, I'm not too aggressive. Let's say, just say that.",Think of situations when you made professional decisions that could affect your status or how much money you make. How do you usually behave in such situations? Why do you think that is?
629534afc0924e49e1464589,1,36.0,5,12.0,3.25,2.8125,2.875,3.6875,3,q4,"I tend to be a very interactive and friendly person whenever I join a new team of people. So I'm not, I tend to be very friendly and typically I'm like a very interactive person. So whenever I joined a new team of people, I do not hold back in interacting with them. I am forthcoming and friendly. Generally I'm also more eager to like ship in more and typically I am interested in learning and helping each other and interacting and trying to get a hang of how that thing works and follow that rhythm. So generally I'm that kind of person whenever I join a new team of people.",Think of situations when you joined a new team of people. How do you usually behave when you enter a new team? Why do you think that is?
629534afc0924e49e1464589,1,36.0,5,12.0,3.25,2.8125,2.875,3.6875,3,q5,"Typically, I'm not easily annoyed, but there have been situations where I tend to be more predisposed to getting annoyed by different actions. I usually keep to myself, I do not like confront that person, annoy me because of like being a more what do you call it because due to being more like kind and friendly, I do not usually confront them, but there have been some situations when I had to confront and typically I'm still very easy going in that situation. So I think that is because of my personality and to be more like rallying around the flag kind of situation to focus on the broader team goals. So I think that is the reason that I tend to be more easy going in those situations.",Think of situations when someone annoyed you. How do you usually react in such situations? Why do you think that is?
629534afc0924e49e1464589,1,36.0,5,12.0,3.25,2.8125,2.875,3.6875,3,q6,"Typically I encounter situations when my work or work space is not very organized whenever I join a new job or a new team because of the fact that I am the new person or maybe the team is new, there is this disorganized stuff, but generally I am the type of person that would like try to help and try to organize stuff. I tend to be more like helpful in that case, but definitely that requires a lot of work in some situations and that is very acceptable because of the nature of work. So typically I do not mind any messy situation if the nature of work calls for that and I try to help organize. I tend to be like a helpful person in that case.",Think of situations when your work or workspace were not very organized. How typical is that of you? Why do you think that is?
62961bfdbe5f238d3225db72,2,42.0,3,15.6,4.5625,3.125,3.1875,4.625,1,q1,"I would say that my greatest strength is that I am really good at listening. I have no problem listening to others. I also have no problem giving my opinion. So I feel as though my communication skills, eye contact, listening, and just taking it all in, I feel like I'm pretty high status in that. I'm also not afraid to give my opinion. And that could be actually a weakness for me because sometimes I'm brutally honest. Well about 90% of the time I'm brutally honest. And some people don't always like that. I mean honesty is the best policy, but at the same time it's not like always a good thing. So I would say those are my strengths and weaknesses.",general
62961bfdbe5f238d3225db72,2,42.0,3,15.6,4.5625,3.125,3.1875,4.625,1,q2,"How would my best friend describe me? I think my best friend would describe me as very giving, very caring. I don't have to know someone to care for them. Example, we're getting a really bad snow storm coming to Ohio quite soon. And I today when I went to the store, I picked up a couple extra supplies for some of the cats in town. There's a lot of strays and with the wind chills that we're supposed to be having, I feel as though that's going to be a big issue. So for me, I'm very caring. I don't have to know anyone to help them. I just like to see everyone happy. And I like to see everyone striving to be better than they can be. I would say that I definitely care more about others. I put others first.",general
62961bfdbe5f238d3225db72,2,42.0,3,15.6,4.5625,3.125,3.1875,4.625,1,q3,"My husband and I, we own a construction business. Well, it's his business, but I work for him. And sometimes I have to make decisions that I guess would be risky per se. I supervise a crew of 23 construction men. I'm a senior manager there. And sometimes I have to realize that I'm the only woman in the company and that a lot of these men are going to look down on me because of that, because I'm a woman, that I'm the only woman and I'm their boss. So sometimes I feel like when I'm giving my opinion or an order that I need them to do or a task that they need to work on, I sometimes feel that they don't always consider me part of the team because of my gender. So I feel like sometimes they doubt that I can do what they can do. And I feel like that sometimes affects my status of income. I feel like they don't really have full respect for me. And I feel like they don't believe that I should be able to make more than them. In situations like this, I just have to suck it up. I have to bite my tongue and just deal with it in a tough, love kind of way and just realize that they'll come around. They'll understand that I am their boss and just because I'm female doesn't mean that I can't make equal pay or more pay than them.",Think of situations when you made professional decisions that could affect your status or how much money you make. How do you usually behave in such situations? Why do you think that is?
62961bfdbe5f238d3225db72,2,42.0,3,15.6,4.5625,3.125,3.1875,4.625,1,q4,"I have to take on several new crew members. So we're dealing with like different levels of crew members, and most of the time dealing with entry level, meaning these are young kids, college kids, high school seniors. So I'm dealing with a lot of younger generations, and when they join our team, and they realize I'm the head of the team, I try to make it a very fun environment for them. I try to make them feel comfortable. I try to make them realize they're part of this company, they're part of this family, and that just because they're new does not mean that they don't exist. I try to make everyone feel extremely included, and I expect them to speak up at the same time. I feel like their voice matters too, doesn't matter what their pay grade is. They deserve respect just like anyone else that works where we're at. And I feel like that's a big issue sometimes with other employees that are on different pay grades.",Think of situations when you joined a new team of people. How do you usually behave when you enter a new team? Why do you think that is?
62961bfdbe5f238d3225db72,2,42.0,3,15.6,4.5625,3.125,3.1875,4.625,1,q5,"I get annoyed a lot at work again being the only female on a team of all men and then my boss is a man And also he's my husband. I feel like sometimes because I'm female I'm treated just a little different because like my boss and the men that work on the crew they literally, I feel like they don't really like are competitive with me, but I feel like they challenge me and that can be highly annoying Especially when it's happening every week When it first started happening, it would really bother me and I would feel like they're being sexist but now as You know time goes on and I'm so used to that behavior I Just kind of shrug it off I most the time just laugh it off because I think it's kind of funny that they still think it bothers me It doesn't bother me. I'm so used to it that I just continue on with work and Just make my day great",Think of situations when someone annoyed you. How do you usually react in such situations? Why do you think that is?
62961bfdbe5f238d3225db72,2,42.0,3,15.6,4.5625,3.125,3.1875,4.625,1,q6,"So I have OCD and I like to keep things in order and I like things very clean. Most afternoons before we're getting out of work, I expect the crew members to pick up after themselves. If they don't pick up, then it's my job to step in and pick up. Their workspace is my work space. Sorry, I have a cold. Their work space is my issue. So when it's not organized, it makes me feel really frustrated. And because of that feeling, I end up having to set new boundaries. I have to set new boundaries with the crew members and let them know who's boss and who expects a very orderly job site. I feel like that is priority at all times. And it's also a safety issue.",Think of situations when your work or workspace were not very organized. How typical is that of you? Why do you think that is?
62962c18b210880e85c1fc8e,1,29.0,3,10.0,2.875,2.5,2.125,4.0625,1,q1,"What would you consider among your greatest strengths and weaknesses as an employee? Well, I tend to be diligent in my duties and I have a strong capability to work autonomously and independently without much oversight from my bosses while meeting deadlines as well as being able to complete my work in a professional manner. And typically I feel like I bring a lot of value to the company. I have a lot of leadership experience from my time in the Army and I'm able to lead people quite well since I dealt with like squad level tactics. Now some of my weaknesses typically are I tend to overwork myself, right? There's usually a large amount of overtime. I will take it and essentially that kind of causes a large amount of, to a degree, a large amount of like stress to kind of spiral up but I'm able to generally internalize it and still stay focused on my duties. It's just occasionally I may need to take a little bit of time off of work to kind of refresh just like any kind of employee.",general
62962c18b210880e85c1fc8e,1,29.0,3,10.0,2.875,2.5,2.125,4.0625,1,q2,"How would my best friend describe me? They would describe me as an honorable, loyal person that's able to overcome obstacles in my life and is innovative in producing solutions for challenges that are short term and somewhat long term as well too. Probably they will unfortunately state that I tend to have issues managing stress but for the most part they say that I'm a good friend who's always been by their side, always offering some sort of innovative solution to their issues when they come to me asking for advice. Additionally, on top of that they would say that I'm very professional and very nice to talk to in regards to that and I try to stay positive while other people generally would be in areas that they're super negative about an issue. And they would also say that they're happy to meet me and they've been happy to be my friends and I've had some friends that have come to me wanting to be like important figures in my life such as like a godfather for my children as well too. They're extremely trusting of me and generally are willing to kind of come to me with their problems and explain how it's affecting their lives.",general
62962c18b210880e85c1fc8e,1,29.0,3,10.0,2.875,2.5,2.125,4.0625,1,q3,"I think situations when you made professional decisions can affect your status or how much money you make and how do I usually behave in these situations and what do you think that is? Well, so when it comes to those professional decisions, I typically kind of do a cost benefit analysis. I usually write down a pro and con list to determine if the risk is worth the reward. For example, I had a current job and I wanted to make more money so I decided to kind of bet and change my entire life to get that completed. The way I did that is by writing down that list and deciding, hey, do I want to come to Seattle to find a better job that allows me to have more freedom, more autonomy, and pays me better. Right? So after I did that list and if the pros outweigh the cons, I typically go with completing that. Now, why do I behave in these types of situations? Because I'm a logical thinker and I have a rely on writing out and determining if these types of decisions are going to actually benefit me in the long run. I do a lot of thinking in regards to like long term as opposed to necessary short term. What kind of issues I may have if I make these types of big decisions that are professional will definitely have a lasting impact. I'm also trying to determine if like this decision will allow me to learn a new skill or a new like organization subset that standard for other corporations so that I can bridge out. Therefore, I can gain more from my work experience than just higher pay, but possibly in promotion in the future or maybe even another job in another industry.",Think of situations when you made professional decisions that could affect your status or how much money you make. How do you usually behave in such situations? Why do you think that is?
62962c18b210880e85c1fc8e,1,29.0,3,10.0,2.875,2.5,2.125,4.0625,1,q4,"I think of situations when you join a new team of people, how do you usually behave when you enter a new team, why do you think that is? So I think the new situation is when I moved to Seattle and started my new job. I am part of a larger, rather large team of anywhere from 20 to 50 people depending on what my hiring is at that point in time. When I join this new team of people, I am a rather reserved individual. I am only professional and I only speak to them about work. And when I have issues or problems, I generally take the time to listen to their feedback and ask additional follow-up questions to make sure I'm understanding the material that's presented to me. And the reason I think this is, is because it's the best way to go about joining a new team of people. You don't want to actually enter a new surrounding with a new group of people and act arrogant, think that you know everything and try to just disregard any kind of positive feedback or even negative feedback because feedback is important and helps you learn. And then it's important that you don't make a bad impression on your coworkers or the team of people you're working along because they're not going to be wanting to help you if you do something like that.",Think of situations when you joined a new team of people. How do you usually behave when you enter a new team? Why do you think that is?
62962c18b210880e85c1fc8e,1,29.0,3,10.0,2.875,2.5,2.125,4.0625,1,q5,"Think of situations when somebody annoyed you. How do you usually react in such situations? What do you think that is? Generally, in those types of situations, I tend to internalize it and act very indifferently towards those types of annoyances. Very good at keeping my temper down and being able to moderate my frustrations so it doesn't impact my work or my immediate area. The reason I think like that is because what's the point of getting super frustrated and causing a scene when somebody is annoying you. It's not really a beneficial path to utilize. It actually has a lot of negatives. I mean if you kind of blow up on somebody and say you're frustrated with them, you're annoyed and that they're doing something that's wrong, you're not going to get a good response. It's not a good feedback cycle to that particular person. You want to actually tell them like hey, I am kind of annoyed by this behavior and fall up with a solution to that behavior. So say I'm annoyed by this behavior, could you possibly change these types of habits that you're utilizing so that we can better be co-workers and just continue on with the day. It's pretty helpful to me. It just seems pretty useless to get mad at somebody for annoying you because you're going to deal with annoyances throughout your entire life.",Think of situations when someone annoyed you. How do you usually react in such situations? Why do you think that is?
62962c18b210880e85c1fc8e,1,29.0,3,10.0,2.875,2.5,2.125,4.0625,1,q6,"I think the situations when you work or work space were not very organized. How typical is that of you and why do you think that is? I think a pretty good example of that was when I was in the army and I was like a squad leader for like a Bradley crew. So I dealt with like four dismounts and then a Bradley crew, right? That type of vehicle is a very confined space so it's difficult to be organized with the type of material that's in there. You need to be able to track your ammo, your body armor, your assault packs, what your soldiers currently have on them in regards to like specialized equipment such as night division goggles and of course the Bradley's ammo as well as its fuel too. Not to mention that the tools needed to repair it in case something happens. It's extremely difficult to deal with. Now that's not a typical thing that I normally deal with that was just kind of pertaining to the fact that I was in the army and I was dealing with the types of situations that I currently was allowed to have at that moment. The reason why I don't think it's typical is because now that I've moved out of the army and I'm not in a combined vehicle commanding people under me, I am a lot more organized. I generally have several different folders for ease of access to check out Fragg's regulations for my actual job and I'm able to keep it concise and easy to locate when I need to be able to find those types of documents that help me and my specific work team at the moment.",Think of situations when your work or workspace were not very organized. How typical is that of you? Why do you think that is?
6296ecaf7ea72c4951583ffd,1,38.0,5,15.0,3.375,3.9375,3.75,4.625,2,q1,"Generally, my strengths tend to be as an employee ones that focus on tenacity and thoroughness. I generally tend to see things through from start to finish and with that have the ability to multitask when appropriate in order to see things through and to completion. In terms of weaknesses, my tenacity can also sort of morph over into obsession and sometimes I can get the blinders on, so to speak, when getting very sucked into a problem and sometimes to remind myself when it is appropriate to conclude or put something to the side for the time being.",general
6296ecaf7ea72c4951583ffd,1,38.0,5,15.0,3.375,3.9375,3.75,4.625,2,q2,"Typically, my best friend would describe me as someone who is patient, understanding, and empathetic, generally, or in a general sense. They would indicate that I was passionate, sometimes a little bit obsessive, but in a way that is, you know, exudes passion and understanding for, you know, the task at hand. They would also say that in general I tend to be loyal and hold on to things that have an impact on my emotions and memory and will, you know, give you the shirt off my back if I could.",general
6296ecaf7ea72c4951583ffd,1,38.0,5,15.0,3.375,3.9375,3.75,4.625,2,q3,"I would have to identify two major points in my life as I think that this would be a question that would have different answers at different points. For instance, when I was younger, some of the most important professional decisions that start the course of a professional life and career. I really never focused on money as the primary sort of thing to find a career and went for interest alone. As I got older, however, you know why I think that is when I was younger. I don't know that was just my attitude my personality I wanted to enjoy what I did and you know really. Money was a second, you know, second thought, however, as I got older, within the past sort of 10 years and realize that life is, you know, money doesn't bring happiness but it sure takes away a lot of stress and worry. And, you know, as I got older and began to understand finances and economics more I refocused and tend to make decisions that will maximize my assets minimize my liabilities and I think that's just because of both time and I had no other choice. I don't know how the world is and I, I wanted to survive and, you know, enjoy life and not pay check to pay check and that's, you know, what I did.",Think of situations when you made professional decisions that could affect your status or how much money you make. How do you usually behave in such situations? Why do you think that is?
6296ecaf7ea72c4951583ffd,1,38.0,5,15.0,3.375,3.9375,3.75,4.625,2,q4,"In general, I tend to be a little shy and reserved at first when joining a new team because I like to understand the dynamics, the social and pragmatics of the team and start to visualize where I fit in and where my skills can contribute in most efficiently and with the highest efficacy. I think that is just something that became very natural to me my entire life. I like to observe and understand the social dynamics and the networking that's occurring there, not to present myself in a way to conducive, but to sort of look at myself honestly and what my strengths are and weaknesses are and highlight them for the team and show them what I can bring to the table. I just think that's my natural way of approaching social situations. I just think naturally my personality is a little bit of social anxiety to start. However, I don't let that sort of deter me, but it is a process of learning and understanding and starting to work my way into the team in the best possible capacity.",Think of situations when you joined a new team of people. How do you usually behave when you enter a new team? Why do you think that is?
6296ecaf7ea72c4951583ffd,1,38.0,5,15.0,3.375,3.9375,3.75,4.625,2,q5,"In general, when somebody annoys me, I mean, when I was younger, I used to usually be more critical or more emotional, volatile, visceral in my responses. However as time went on and I've worked with more people and went through more sort of professional development courses and careers with teamwork and things like that. And also my time as a teacher in the classroom, I learned very quickly that sometimes you just have to give things five minutes. So my first sort of general reaction to being annoyed is I first take a step back and remove myself from the situation and I give it five minutes to marinate in my mind and think about sort of opportunities for compromise and approaching, thinking, analysis of is this just a new individual that is annoying me? Is it someone who I know well and I know this is just a temporary natural fluctuation of personality? And I logically assess the situation and then understanding the individual approach them and very transparent about if something is annoying me and what it could be. Because usually most of the cases in general, like something could be annoying indirectly and it's more so like a personal temperament, you know, state, you know, when you're in a higher energetic, anxious state, you're more likely to transfer out that energy and in a very sort of, you know, diminishing way. So I would say that would be my approach in general.",Think of situations when someone annoyed you. How do you usually react in such situations? Why do you think that is?
6296ecaf7ea72c4951583ffd,1,38.0,5,15.0,3.375,3.9375,3.75,4.625,2,q6,"In general, I tend to have a very organized work space or space in general. Again, something that has changed over time, but in terms of the current moment, that is not in general typical of me. And if it is messy, it's because I'm sick or just tired and will clean up as soon as possible, if not before going to bed as it's something that just bothers me in a way. Yeah, in terms of being organized. It's very typical not, you know, to see disorder within my workspace, it disrupts my flow and I just think it's from my family and growing up in a household where it was stressed that it's just, you know, if you're cooking you're cleaning as you're going if you're doing, you know, messes don't happen when you clean them before they get started, essentially.",Think of situations when your work or workspace were not very organized. How typical is that of you? Why do you think that is?
62976e7114308ee7c69d10ae,1,40.2,6,15.4,3.625,2.0,3.125,4.0,3,q1,"Generally, I'm able to comprehend any problem that's thrown at me and work to find solutions based on learning new and interesting techniques to solve the problem. I'm basically a self-starter. That's the point of a PhD. You've learned to essentially learn anything that you need to know. So I may not know it going in, but given a problem, I can research and find the solution. I have a background in a wide variety of fields, and that generally includes pretty much anything that would be needed for troubleshooting. Weaknesses. I don't like working.",general
62976e7114308ee7c69d10ae,1,40.2,6,15.4,3.625,2.0,3.125,4.0,3,q2,"I don't actually have a best friend, so they wouldn't describe me at all. But if I had one, they'd describe me as very odd, but entertaining. I'm usually very quick on my feet and witty, mentally speaking anyway. And so I'm entertaining at parties. I can come up with new and interesting things in conversational pieces. So I think generally my best friend would describe me that way. I don't really have a best friend, so that's really all I have. Other friends have described me as interesting and entertaining as well.",general
62976e7114308ee7c69d10ae,1,40.2,6,15.4,3.625,2.0,3.125,4.0,3,q3,"I'm actually a house husband. My wife does the work and I stay home and do everything else. And the division of labor is she makes the money and I spend it. She goes to work and I do everything else. So I generally don't make professional decisions that affect my status and how much money we make. But I do try to help her work through her career path to affect her status and how much money she makes. In my life, I don't make professional decisions. I do the job I'm assigned and then I stop doing the job when it's done.",Think of situations when you made professional decisions that could affect your status or how much money you make. How do you usually behave in such situations? Why do you think that is?
62976e7114308ee7c69d10ae,1,40.2,6,15.4,3.625,2.0,3.125,4.0,3,q4,"In grad school, I actually started the team of people. There was nobody there before me because my advisor started at the same time as I did. So together, we sort of built an entire team of people from the ground up, same way we built his lab from the ground up. The team was basically built around people who were interested in the subject matter, which helped a lot in finding the right team of people. And we generally worked well together. There was one guy who didn't really work well with others, but at least he was friendly and could work on projects with other people. That's pretty much it. Stop. Go. No.",Think of situations when you joined a new team of people. How do you usually behave when you enter a new team? Why do you think that is?
62976e7114308ee7c69d10ae,1,40.2,6,15.4,3.625,2.0,3.125,4.0,3,q5,"I'm constantly being annoyed by people whose job it is to do something that I'm asking them to do and they give me excuses, they apologize, they can't do it. It's usually things that then I have to take care of myself even though it's not actually my job. The current iterations are running a volleyball league that I don't actually do that for pay, but I've been doing it for years. A new guy stepped in to do it, but then I ended up having to basically do it for him because he didn't know what he was doing. For GM Chevrolet, my car is recalled and I'm trying to get them to replace it and they keep apologizing for not doing their job.",Think of situations when someone annoyed you. How do you usually react in such situations? Why do you think that is?
62976e7114308ee7c69d10ae,1,40.2,6,15.4,3.625,2.0,3.125,4.0,3,q6,"My workplace is actually very organized. I am not a disorganized person. I put things back where they, I found them where they go. So it's only usually disorganized if somebody else has come through trying to do something or find something or look for something. And then I very quickly put it back to organized again. I keep a very clean, minimal organizational space and I put things away where they're needed. Some things unfortunately sit out one or two, but it's because I'm using them constantly even though they go back somewhere else, but they're needed so frequently that they stay out where they are.",Think of situations when your work or workspace were not very organized. How typical is that of you? Why do you think that is?
6298dd311a003b986813851b,1,40.0,5,22.0,2.625,2.9375,4.0,4.125,3,q1,"Typically, I am very consistent and self-motivated. I'm able to take a task and carry it through on my own without having to rely on other people for constant input or correction. That can also be a weakness at times if I end up going on the wrong track. Sometimes I'm slower to seek advice or input than someone else might otherwise be. But as long as I have a firm grounding in the tasks that I'm asked to do, I think that that can definitely be turned into a consistent strength.",general
6298dd311a003b986813851b,1,40.0,5,22.0,2.625,2.9375,4.0,4.125,3,q2,"My best friend would describe me as creative, intelligent, loyal, and friendly person. I am a little bit introverted, and so it can take me time to get comfortable around people, get to know people really well. But once people know me and I'm able to feel comfortable interacting with them, those qualities I feel really start to shine through. I would say if I had to add anything that my... No I can't think of anything. Sorry.",general
6298dd311a003b986813851b,1,40.0,5,22.0,2.625,2.9375,4.0,4.125,3,q3,"So, if I am faced with a professional decision that could affect my status or how much money I'll make, I typically will take my time and think through the options. I've had experiences in the past in the business that I own where I've been presented with, for example, an opportunity for an advertising campaign, which was more money than I wanted to spend, but I thought, hey, let's take a shot on this. It might bring in a lot more revenue, and that ended up being a very poor investment. Did not see much of any return at all. And so, since then I've become, I think, a lot more cautious. I really like to be able to think about it, to evaluate it before I make a snap decision. And generally, I like to be, you know, in situations like that, I like to be the one who initiates the change because then I feel more confident that it's what I really want.",Think of situations when you made professional decisions that could affect your status or how much money you make. How do you usually behave in such situations? Why do you think that is?
6298dd311a003b986813851b,1,40.0,5,22.0,2.625,2.9375,4.0,4.125,3,q4,"So when I join a new team of people, I will usually hang back a bit at first, try to get a feel for the dynamics of the group, try to get a feel for the personalities that are in play within the group. That's because, as I mentioned previously, I am a little bit introverted. That's something that I know about myself I'm comfortable with, and I know how to use that to my advantage and to minimize the disadvantages of that. So I feel like my approach helps me avoid conflict within groups because instead of jumping right in, by the time I begin to really participate more intensely, I have a good idea of the group dynamics, the personalities that are in play, and I can adjust my behavior and my expectations to make sure that I fit within that group.",Think of situations when you joined a new team of people. How do you usually behave when you enter a new team? Why do you think that is?
6298dd311a003b986813851b,1,40.0,5,22.0,2.625,2.9375,4.0,4.125,3,q5,"So I'm generally pretty difficult to annoy. I am a pretty easygoing person. If I get irritated with someone, usually I will just end the conversation. I don't think that it's beneficial to escalate that kind of thing. If it's a customer or someone that I absolutely have to deal with, I try to make the best of the situation. And then when I get together with my wife or my friends later, I might do some venting about that. But definitely would not escalate the irritation, let the annoyance get the better of me. I am able to control my emotional responses very well.",Think of situations when someone annoyed you. How do you usually react in such situations? Why do you think that is?
6298dd311a003b986813851b,1,40.0,5,22.0,2.625,2.9375,4.0,4.125,3,q6,"Okay, so this is a tough question because I am typically quite an organized person. I would say that probably the only thing that springs to mind is at my workspace here, there's a supply closet and that did get a bit disorganized because I moved office locations and there is a lot of things that didn't get completely unpacked. And so those were in the work in that supply closet. They were taking up a lot of space and so it was hard to access the shelves hard to get things in and out. And so because of that, things ended up just kind of getting shoved in wherever there was room, wherever it was accessible. But I've since cleaned that out. Everything is very easily accessible. Everything is organized. You can see where everything is. So like I said, being disorganized is very unusual for me. It's not typical at all. And if there is a part of my workspace or part of my work that's disorganized, as soon as I have the time, I will generally address that and get it organized.",Think of situations when your work or workspace were not very organized. How typical is that of you? Why do you think that is?
629a6460a0232815dab01a01,2,31.0,4,6.7,3.625,3.75,3.25,3.5,3,q1,"My greatest strengths are often one and the same with my greatest weaknesses as an employee. For example, I tend to be a perfectionist. I am always focusing deeply on the details and small imperfections in my work, which leads me to polished and positive results, but also sometimes to spending longer than I should on tasks and becoming stressed out about those tasks.",general
629a6460a0232815dab01a01,2,31.0,4,6.7,3.625,3.75,3.25,3.5,3,q2,"My best friend would describe me as motivated and passionate. I tend to typically be very involved in my interests. When I start a task, I often become deeply interested in that task, which leads to a personal involvement and a deeper importance placed on the final result. Often, I think my best friend might also describe me as overly passionate and that I play such a personal importance on my work that it becomes part of me in a way.",general
629a6460a0232815dab01a01,2,31.0,4,6.7,3.625,3.75,3.25,3.5,3,q3,"One professional decision that I made that could have, and I think did affect my status and my future earnings, was choosing a path to take in college for my bachelor's and graduate degree. This is, I think, a good example because it demonstrates the characteristics of my personality in regards to the importance that I place on passion, interest, and just a deep personal application of the things that I learned. I have a large appetite for learning, which led me to choose a liberal arts path, which many might say was not the most direct way to high earning potential. However, I felt that studying liberal arts, literature, philosophy, social sciences, gave me a broader learning potential and helped hone my educational skills such as analytics and writing and communicating. And these things have come in handy in all areas of my professional life, if despite not being the number one way to high earning.",Think of situations when you made professional decisions that could affect your status or how much money you make. How do you usually behave in such situations? Why do you think that is?
629a6460a0232815dab01a01,2,31.0,4,6.7,3.625,3.75,3.25,3.5,3,q4,"When I enter a new team environment, I tend to be reasonable, thoughtful, and diplomatic. This is because these are aspects of my personality that I apply in every area of my life, but they're especially useful in teamwork in my professional life. I tend to be unbiased in the way that I deal with other people. Although I have a lot of leadership qualities, I am not bossy and I'm definitely equitable when it comes to listening and considering everybody's point of view and opinion about a task, especially when working in a team.",Think of situations when you joined a new team of people. How do you usually behave when you enter a new team? Why do you think that is?
629a6460a0232815dab01a01,2,31.0,4,6.7,3.625,3.75,3.25,3.5,3,q5,"Generally, when I'm in a situation where somebody makes me feel annoyed, the aspects of my personality that kick in as a survival tactic are detachment and focusing on other aspects of the situation than whatever it is that is annoying me about that person or their behavior. For example, I tend to just focus solely on the task at hand rather than the person I'm working with and I tend to weigh that person's strengths and figure out what I'm happy, figure out what they can contribute to the team task and why I'm happy that I have their help rather than focusing on the negatives as in what they might be doing that annoyed me. It is not valuable to be annoyed while working in my professional life so I focus on what is valuable about that person rather than what is not.",Think of situations when someone annoyed you. How do you usually react in such situations? Why do you think that is?
629a6460a0232815dab01a01,2,31.0,4,6.7,3.625,3.75,3.25,3.5,3,q6,"Like anyone else who's human, there have been times when my workspace or my work itself was disorganized and not at the not as organized as I might prefer. Generally, this would occur because I had at some point become overwhelmed by my workload to the point where all of my focus is. It's necessitated that I place all or most of my focus on the task that I need to complete rather than on peripheral issues, such as. My workspace being organized and looking nice. Although I do prefer to keep things tidy and in their place. I do compartmentalize at times, especially when I'm in a time crunch and need to finish a task. Post haste and when this has occurred, I put off organizational issues to later and focus on what I need to do now and when I need to do it by.",Think of situations when your work or workspace were not very organized. How typical is that of you? Why do you think that is?
629e241d171ec6698e05f149,1,27.0,2,8.1,4.25,2.0,3.25,3.6875,1,q1,"I think the greatest strength I have as an employee is that I am fine with doing repetitive, easy work and listening to my superiors and not causing trouble. I am the perfect worker ant. I don't make trouble. I keep my head down and I listen to my masters just like they want me to. I think a weakness for me when it comes to being an employee is that I am unambitious. There are problems to be solved. I am not there to solve them. I let someone else take care of them unless I am directed to do so. I do not want to try my hardest when it comes to whatever I am assigned to do. I do the bare minimum. That is my weakness.",general
629e241d171ec6698e05f149,1,27.0,2,8.1,4.25,2.0,3.25,3.6875,1,q2,"My best friend would describe me as someone quite boring, cold, apathetic, not caring. I don't really have too much emotion, at least that I show to other people. I don't really like to hang out with people. I like to work on my own. I like to be alone. I enjoy time spent alone. I like to think a lot. And I like to do activities for entertainment that involve only myself. That's how they would describe me. Next!",general
629e241d171ec6698e05f149,1,27.0,2,8.1,4.25,2.0,3.25,3.6875,1,q3,"Unfortunately, there was a certain stint of time when I was employed when I was a little bit too competent for my own good. I'm lazy. I don't really want to do too much. So I held myself back as much as I could, but yet I was still able to impress my supervisor and he offered me a position strongly suggested that I should apply and move up the corporate ladder. I know exactly what that entails, more responsibility for not that much more compensation. My professional decision to not move up the ladder caused me to stay relatively where I am for several years. And my status, which was rising, plummeted a little bit.",Think of situations when you made professional decisions that could affect your status or how much money you make. How do you usually behave in such situations? Why do you think that is?
629e241d171ec6698e05f149,1,27.0,2,8.1,4.25,2.0,3.25,3.6875,1,q4,"Usually I like to shut up, keep quiet, keep to myself, and listen to other people. They'll soon reveal themselves to me soon. And if they don't, then they're probably people I'd like to be in my team anyways. People who keep it professional and don't pry too much into my life. I think this is because I don't really like socializing and if I am too open about myself, they might get the wrong idea and bother me and invite me to places and stuff. I like to give the impression that I like to keep to myself. So I don't waste time socializing.",Think of situations when you joined a new team of people. How do you usually behave when you enter a new team? Why do you think that is?
629e241d171ec6698e05f149,1,27.0,2,8.1,4.25,2.0,3.25,3.6875,1,q5,"First and foremost, I don't... Well, first and foremost, I try not to show that I am annoyed, and if I do accidentally show it, I'll just own up to it, and I'll explain why it's annoying to me, whatever someone did. I want to be honest and forthright, but also polite and respectful. I think this is because I don't want any conflict with anybody, because conflict breeds more conflict, and drama, which is ultimately a waste of my time and the other persons, and it might even bring harm unto me and my family. Did I not stop?",Think of situations when someone annoyed you. How do you usually react in such situations? Why do you think that is?
